full_url,name,stars,price,address,lat,lon,features,rating_text,rating,mark,local,dist_local,dist_baikal,dist_aeroport,dist_railway,dist_beach,meal_type,dist_baikal_meters,url,number_reviews
https://101hotels.com/main/cities/sarma/gostevoy_dom_muhtuya.html,Гостевой дом Мухтуя,,,Сарма,53.08306,106.7988,"['БАНЯ/САУНА', 'МАНГАЛ', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА']",ХОРОШО,8.3,19.0,Сарма,3.0 км,,,,,,,gostevoy_dom_muhtuya.html,0
https://101hotels.com/main/cities/leestvyanka/usadba_eremeevih.html,Гостевой дом Усадьба Еремеевых,,4200.0,"Листвянка, ул. Куликова, д. 31",51.862173,104.86522,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,41.0,Листвянка,800 м,693 м,57.5 км,3.9 км,,Завтрак,693.0,usadba_eremeevih.html,0
https://101hotels.com/main/cities/leestvyanka/elis_guest_house.html,Гостевой дом Элис,,3500.0,"Листвянка, ул. Чапаева, д. 60",51.85594,104.87465,"['ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,16.0,Листвянка,200 м,,58.5 км,4.8 км,,,,elis_guest_house.html,0
https://101hotels.com/main/cities/huzhir/gostevoy_dom_nabaymar.html,Гостевой дом Набаймар,,400.0,"Первомайская, 18",53.197362,107.338301,['АВТОСТОЯНКА'],,,,Первомайская,,,,,,Завтрак 400 руб.,,gostevoy_dom_nabaymar.html,0
https://101hotels.com/main/cities/baikalsk/gostevoy_dom_margobay.html,Гостевой дом Маргобай,,350.0,"мкр Строитель, Березовый пер, д 9",51.524412,104.136642,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",,,,мкр Строитель,,,,,20.4 км,Завтрак 350 руб.,,gostevoy_dom_margobay.html,0
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_yolochka.html,Гостевой дом Ёлочка,,2500.0,"Листвянка, Ulitsa Chapaeva, 8,",51.85135,104.87057,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,47.0,Листвянка,700 м,155 м,58.7 км,4.7 км,,,155.0,gostevoy_dom_yolochka.html,7
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_alpiyskiy.html,Гостевой дом Альпийский,,22000.0,"Листвянка, Гудина 121",51.85493,104.88797,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,13.0,Листвянка,1.0 км,1.3 км,58.8 км,5.1 км,,,1300.0,gostevoy_dom_alpiyskiy.html,5
https://101hotels.com/main/cities/leestvyanka/bereg_baykala.html,Гостевой дом Берег Байкала,,1870.0,"Листвянка, Улица Судзиловского 5-1",51.85553,104.86214,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,58.0,Листвянка,800 м,39 м,58.0 км,4.0 км,,,39.0,bereg_baykala.html,10
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_lotsman.html,Гостевой дом Лоцман,,4000.0,"Листвянка, Улица Гудина 13Г",51.84714,104.87817,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АРЕНДА ЛОДОК, КАТЕРОВ', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,56.0,Листвянка,1.2 км,227 м,58.8 км,4.7 км,,,227.0,gostevoy_dom_lotsman.html,6
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_malina.html,Гостевой дом Малина,,6000.0,"Листвянка, ул. Горького, д. 1а",51.86429931301241,104.845,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,4.0,Листвянка,2.1 км,39 м,56.5 км,2.5 км,,,39.0,gostevoy_dom_malina.html,4
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_mandarin_1.html,Гостевой дом Мандарин,,3000.0,"Листвянка, ул. Чапаева, д. 59",51.85628572500347,104.874,['АВТОСТОЯНКА'],ХОРОШО,8.7,6.0,Листвянка,100 м,,58.4 км,4.7 км,,,,gostevoy_dom_mandarin_1.html,6
https://101hotels.com/main/cities/leestvyanka/usadba_demidova.html,Гостевой дом Демидова,,3400.0,"Листвянка, Улица Судзиловского 2",51.85531,104.86247,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА']",ОТЛИЧНО,9.3,586.0,Листвянка,800 м,39 м,58.0 км,4.0 км,,Завтрак,39.0,usadba_demidova.html,11
https://101hotels.com/main/cities/utulik/gostevoy_dom_pyatnitsa.html,Гостевой дом Пятница,,3000.0,"Утулик, ул. Горная, д. 40",51.52840701426337,104.051,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,2.0,Утулик,1.8 км,3.0 км,85.5 км,1.6 км,,,3000.0,gostevoy_dom_pyatnitsa.html,2
https://101hotels.com/main/cities/bolshoe_goloustnoe/holiday_homes_aliye_parusa.html,Пансионат Алые Паруса,,3000.0,"Большое Голоустное, ул. Кирова, д. 129",52.024222506186575,105.39,[],ВЕЛИКОЛЕПНО,9.8,5.0,Большое Голоустное,2.1 км,81 м,75.9 км,43.4 км,,,81.0,holiday_homes_aliye_parusa.html,5
https://101hotels.com/main/cities/bolshoe_goloustnoe/usadba_domashnyaya.html,Гостевой дом Домашняя,,4200.0,"Большое Голоустное, Novaya, 47",52.02728,105.40158,"['БАНЯ/САУНА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.8,8.0,Большое Голоустное,1.4 км,14 м,76.5 км,44.2 км,,,14.0,usadba_domashnyaya.html,8
https://101hotels.com/main/cities/bolshoe_goloustnoe/gostevoy_dom_baykal.html,Гостевой дом Байкал,,1800.0,"Большое Голоустное, ул. Свердлова, д. 6",52.043877,105.40562499999,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,3.0,Большое Голоустное,600 м,1.6 км,76.1 км,45.2 км,,,1600.0,gostevoy_dom_baykal.html,3
https://101hotels.com/main/cities/sahyurta/lastochka_1.html,Гостевой дом Ласточка,,3000.0,"Сахюрта, ул. Победы, д. 7",53.02184960764983,106.871,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,22.0,Сахюрта,600 м,442 м,140.9 км,194.5 км,,,442.0,lastochka_1.html,2
https://101hotels.com/main/cities/sahyurta/baykal-mayami.html,Гостевой дом Байкал-Майами,,1000.0,"Сахюрта, Степной пер., д. 3",53.01358093740154,106.879,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,1.0,Сахюрта,500 м,632 м,139.9 км,194.7 км,,,632.0,baykal-mayami.html,1
https://101hotels.com/main/cities/utulik/gostevoy_dom_baykal_yeti.html,Гостевой дом Байкал Йети,,2700.0,"Утулик, ул. Береговая, д. 12",51.538103,104.04765,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,51.0,Утулик,900 м,2.1 км,84.5 км,852 м,,,2100.0,gostevoy_dom_baykal_yeti.html,7
https://101hotels.com/main/cities/utulik/gostevoy_dom_nadezhda_1.html,Гостевой дом Надежда,,2300.0,"Утулик, Улица Строителей 29",51.54666,104.05731,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,24.0,Утулик,300 м,889 м,83.4 км,576 м,,,889.0,gostevoy_dom_nadezhda_1.html,8
https://101hotels.com/main/cities/utulik/gostevoy_dom_fedorov_dvor.html,Гостевой дом Федоров Двор,,2100.0,"Утулик, ул. Снежная, д. 2",51.53821281335716,104.056,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,28.0,Утулик,700 м,2.3 км,84.4 км,429 м,,,2300.0,gostevoy_dom_fedorov_dvor.html,0
https://101hotels.com/main/cities/slyudyanka/gostevoy_dom_andi.html,Гостевой дом Анди,,1200.0,"Слюдянка, ул. Куприна, д. 9г",51.66537983578093,103.677,"['БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,2.0,Слюдянка,1.9 км,2.4 км,82.1 км,3.4 км,,,2400.0,gostevoy_dom_andi.html,2
https://101hotels.com/main/cities/slyudyanka/gostevoy_dom_pribrezhniy_1.html,Гостевой дом Прибрежный,,2200.0,"Слюдянка, ул. Профсоюзная, д. 15",51.64598676176562,103.758,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,40.0,Слюдянка,4.2 км,67 м,81.0 км,2.7 км,,,67.0,gostevoy_dom_pribrezhniy_1.html,6
https://101hotels.com/main/cities/huzhir/guesthouse_pushkina.html,Гостевой дом Пушкина,,6000.0,"Хужир, Ulica Pushkina, 17",53.19659,107.3427,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,289.0,Хужир,300 м,27.6 км,155.1 км,231.3 км,,,27600.0,guesthouse_pushkina.html,6
https://101hotels.com/main/cities/huzhir/ivolga.html,Гостевой дом Иволга,,5000.0,"Хужир, Байкальская Улица 19",53.19373,107.33538,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,57.0,Хужир,500 м,27.3 км,154.8 км,230.7 км,,,27300.0,ivolga.html,7
https://101hotels.com/main/cities/huzhir/mini-hotel_timur.html,Гостевой дом Тимур,,1600.0,"Хужир, Маломорская дом 10",53.1767,107.3159,"['БАНЯ/САУНА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,113.0,Хужир,2.6 км,25.6 км,153.0 км,,,,25600.0,mini-hotel_timur.html,1
https://101hotels.com/main/cities/huzhir/olkhon_story_guesthouse.html,Гостевой дом История Ольхона,,5900.0,"Хужир, Народная, д.19",53.19669,107.35665,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,130.0,Хужир,1.0 км,27.5 км,155.0 км,232.1 км,,,27500.0,olkhon_story_guesthouse.html,4
https://101hotels.com/main/cities/huzhir/gostiniy_dvor_olhonskiy.html,Гостиный Двор Ольхонский,,2000.0,"Хужир, Улица Ворошилова 11",53.1958,107.35292,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,56.0,Хужир,700 м,27.4 км,155.0 км,151.8 км,,Завтрак,27400.0,gostiniy_dvor_olhonskiy.html,6
https://101hotels.com/main/cities/huzhir/gostevoy_dom_otdih_na_baykale.html,Гостевой дом Отдых на Байкале,,3200.0,"Хужир, ул. Горького, д. 3",53.19136458593977,107.337,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,98.0,Хужир,500 м,487 м,225.4 км,230.7 км,,,487.0,gostevoy_dom_otdih_na_baykale.html,4
https://101hotels.com/main/cities/huzhir/gostevoy_dom_tayozhnaya_skazka.html,Гостевой дом Таёжная Сказка,,3000.0,"Хужир, Улица Таёжная, 17",53.1898,107.34968,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,96.0,Хужир,600 м,26.8 км,154.3 км,231.4 км,,,26800.0,gostevoy_dom_tayozhnaya_skazka.html,6
https://101hotels.com/main/cities/leestvyanka/guest_house_ostrovskogo_11.html,Гостевой дом Островского 11,,4800.0,"Листвянка, ул. Островского, д. 11",51.855772,104.86481,['АВТОСТОЯНКА'],ОТЛИЧНО,9.3,154.0,Листвянка,600 м,273 м,58.1 км,4.1 км,,,273.0,guest_house_ostrovskogo_11.html,6
https://101hotels.com/main/cities/leestvyanka/guest_house_nikola.html,Гостевой дом Никола,,8000.0,"Листвянка, ул. Нагорная, д. 38",51.896301191200735,104.83,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,8.9,10.0,Листвянка,5.3 км,666 м,53.0 км,3.2 км,,,666.0,guest_house_nikola.html,3
https://101hotels.com/main/cities/huzhir/uzory.html,Гостевой дом Золотая рыбка,,3000.0,"Хужир, Рыбацкий 6а",53.19685,107.34078,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.3,28.0,Хужир,400 м,27.6 км,155.1 км,231.2 км,,,27600.0,uzory.html,4
https://101hotels.com/main/cities/sahyurta/gostevoy_dom_baykal_lyuks_arena.html,Гостевой дом Байкал Люкс Арена,,3600.0,"Сахюрта, Базарская 18",53.02301,106.86947,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,79.0,Сахюрта,800 м,,141.1 км,194.5 км,,,,gostevoy_dom_baykal_lyuks_arena.html,3
https://101hotels.com/main/cities/ust-barguzin/gostevoy_dom_aleksandra_beketova.html,Гостевой дом Александра Бекетова,,2500.0,"Усть-Баргузин, пер. Больничный, д. 9, кв.1",53.40705,109.02681,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,43.0,Усть-Баргузин,1.1 км,66.8 км,208.1 км,200.1 км,,Завтрак,66800.0,gostevoy_dom_aleksandra_beketova.html,2
https://101hotels.com/main/cities/goryachinsk/gostevoy_dom_ivan_chay.html,Гостевой дом Иван Чай,,,"Горячинск, ул. Зеленая, д. 16",52.97948,108.297,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Горячинск,700 м,1.3 км,143.0 км,135.9 км,,,1300.0,gostevoy_dom_ivan_chay.html,0
https://101hotels.com/main/cities/bolshie_koti/lesnaya_7.html,Гостевой дом Лесная 7,,1400.0,"Большие Коты, ул. Лесная, д. 7",51.904753119821,105.07115,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,31.0,Большие Коты,300 м,190 м,63.8 км,18.4 км,,,190.0,lesnaya_7.html,4
https://101hotels.com/main/cities/bolshie_koti/gostevoy_dom_uyutniy_cheshir.html,Гостевой дом Уютный Чешир,,2400.0,"Большие Коты, ул. Заречная, д. 20a",51.907117719879,105.07512,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,25.0,Большие Коты,500 м,471 м,63.9 км,18.7 км,,,471.0,gostevoy_dom_uyutniy_cheshir.html,4
https://101hotels.com/main/cities/kultuk/guest_house_baykalskiy_ochag.html,Гостевой дом Байкальский Очаг,,1425.0,"Култук, ул. Солнечная, д. 10",51.7224513041238,103.7036,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,22.0,Култук,400 м,716 м,75.9 км,574 м,,,716.0,guest_house_baykalskiy_ochag.html,4
https://101hotels.com/main/cities/vidrino/gostevoy_dvor_na_snezhnoy.html,Гостевой дом На Снежной,,4300.0,"Выдрино, ул. Трактовая, д. 52",51.4493143602337,104.6339,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,9.0,Выдрино,1.2 км,3.1 км,93.7 км,96.3 км,,,3100.0,gostevoy_dvor_na_snezhnoy.html,1
https://101hotels.com/main/cities/dubinino/gostevoy_dom_baykalskiy_mayak.html,Гостевой дом Байкальский Маяк,,3800.0,"Дубинино, ул. Центральная, д. 1",52.3088176777426,106.7762,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,9.0,Дубинино,1.4 км,60 м,72.3 км,76.0 км,,,60.0,gostevoy_dom_baykalskiy_mayak.html,4
https://101hotels.com/main/cities/nikola/cottage_and_sauna_in_baikal.html,Гостевой дом и сауна на Байкале,,15000.0,"Никола, Angarskaya 3A",51.89328,104.8219,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,18.0,Никола,1.3 км,2.4 км,52.9 км,2.7 км,,,2400.0,cottage_and_sauna_in_baikal.html,1
https://101hotels.com/main/cities/huzhir/baza_otdiha_lada.html,Гостевой дом Лада,,5750.0,"Хужир, улица Таежная 30",53.18954,107.34753,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ХОРОШО,8.5,4.0,Хужир,500 м,26.8 км,154.3 км,231.3 км,,,26800.0,baza_otdiha_lada.html,4
https://101hotels.com/main/cities/goryachinsk/gostevoy_dom_bay-kul.html,Гостевой дом Бай-Куль,,2100.0,"Горячинск, ул. Октябрьская, д. 50",52.9860702538363,108.3024,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,9.0,Горячинск,200 м,1.4 км,143.8 км,136.7 км,,,1400.0,gostevoy_dom_bay-kul.html,4
https://101hotels.com/main/cities/posolskoe/gostevoy_dom_baikal_sofia.html,Гостевой дом Байкал София,,3200.0,"Посольское, ул. Набережная, д. 58а",52.018376,106.17922,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,17.0,Посольское,1.3 км,356 м,90.0 км,80.1 км,,,356.0,gostevoy_dom_baikal_sofia.html,5
https://101hotels.com/main/cities/shida/monte_sergio.html,Гостевой дом Monte Sergio,,2000.0,Шида,53.052057,106.78081,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,9.0,Шида,600 м,,145.9 км,190.5 км,,,,monte_sergio.html,2
https://101hotels.com/main/cities/mangutay/baikal_pearl_chalet.html,Отель Жемчужина Байкала,,24500.0,"Mangutay, Baikalskaya, 1v",51.60353,103.91852,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,48.0,Mangutay,,61 м,80.4 км,11.9 км,,Завтрак,61.0,baikal_pearl_chalet.html,2
https://101hotels.com/main/cities/suhaya/gostevoy_dom_tengeri.html,Гостевой дом Тэнгэри,,6000.0,"Сухая, ул. Байкальская, 106б",52.549067,107.1177,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,19.0,Сухая,600 м,621 м,85.8 км,85.1 км,,,621.0,gostevoy_dom_tengeri.html,2
https://101hotels.com/main/cities/mangutay/guest_house_bajkalskaya_zaimka.html,Гостевой дом Байкальская заимка,,1800.0,"Мангутай, ул. Байкальская, д. 7б",51.605756,103.90449,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.9,2.0,Мангутай,11.2 км,141 м,80.5 км,12.8 км,,,141.0,guest_house_bajkalskaya_zaimka.html,2
https://101hotels.com/main/cities/nikola/gostevoy_dom_angarskie_hutora.html,Гостевой дом Ангарские Хутора,,2500.0,"Ангарские Хутора, Улица Ангарская, 72",51.92705,104.7874,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,13.0,Ангарские Хутора,,5.6 км,48.5 км,6.5 км,,,5600.0,gostevoy_dom_angarskie_hutora.html,0
https://101hotels.com/main/cities/enheluk/gostevoy_dom_yantarnaya_terrasa.html,Гостевой дом Янтарная Терраса,,650.0,"Энхалук, ул. Береговая, 7",52.486321,106.97099,['АВТОСТОЯНКА'],НОРМАЛЬНО,7.2,2.0,Энхалук,300 м,279 м,82.4 км,83.2 км,,,279.0,gostevoy_dom_yantarnaya_terrasa.html,0
https://101hotels.com/main/cities/goryachinsk/priyut_avantyurista.html,Гостевой дом Приют Авантюриста,,1100.0,"Турка, ул. Нагорная, д. 3",52.9467093,108.2247526,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,13.0,Турка,,620 м,137.7 км,130.7 км,,,620.0,priyut_avantyurista.html,0
https://101hotels.com/main/cities/baikalsk/gostevoy_dom_nefrit.html,Гостевой дом Нефрит,,2500.0,"Байкальск, ул. Байкальская, 5",51.52319,104.13852,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.8,64.0,Байкальск,1.3 км,426 м,84.8 км,5.9 км,20.3 км,,426.0,gostevoy_dom_nefrit.html,2
https://101hotels.com/main/cities/baikalsk/gostevoy_dom_sinyaya_krisha.html,Гостевой дом Синяя Крыша,,2400.0,"Байкальск, д. 87",51.5180369404155,104.1245,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,45.0,Байкальск,900 м,844 м,85.5 км,5.3 км,21.1 км,Завтрак,844.0,gostevoy_dom_sinyaya_krisha.html,4
https://101hotels.com/main/cities/baikalsk/gostevoy_dom_viktoriya_5.html,Гостевой дом Виктория,,1500.0,"Солзан, ул. Горная, д. 13",51.4962403211875,104.2217,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,0.0,Солзан,,789 м,87.0 км,12.4 км,14.0 км,,789.0,gostevoy_dom_viktoriya_5.html,0
https://101hotels.com/main/cities/baikalsk/house_baikal.html,Гостевой дом Байкал,,4000.0,"Байкальск, ул. Набережная, д. 38",51.5241892728397,104.1406,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,29.0,Байкальск,1.5 км,454 м,84.7 км,6.0 км,20.2 км,,454.0,house_baikal.html,1
https://101hotels.com/main/cities/utulik/dom_ryadom_s_baykalom.html,Гостевой дом рядом с Байкалом,,15000.0,"Утулик, ул. 1-я Байкальская, д. 31",51.546942201805,104.0616,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,4.0,Утулик,400 м,988 м,83.3 км,617 м,,,988.0,dom_ryadom_s_baykalom.html,0
https://101hotels.com/main/cities/bolshoe_goloustnoe/guest_house_bolshoe_goloystnoe.html,Гостевой дом Большое Голоустное,,2200.0,"Большое Голоустное, ул. Кирова, д. 110",52.0285414321811,105.4052,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,33.0,Большое Голоустное,1.1 км,316 м,76.7 км,44.5 км,,,316.0,guest_house_bolshoe_goloystnoe.html,5
https://101hotels.com/main/cities/goryachinsk/guest_house_family_2.html,Гостевой дом Семья,,1400.0,"Горячинск, ул. Рабочая, д. 88",52.9841201484639,108.2922,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,1.0,Горячинск,600 м,855 м,143.4 км,136.2 км,,,855.0,guest_house_family_2.html,1
https://101hotels.com/main/cities/leestvyanka/guesthouse_baikal_cedar.html,Гостевой дом BAIKAL CEDAR,,4500.0,"Листвянка, pereulok Shtorkmana 2",51.84501,104.87759,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,136.0,Листвянка,1.4 км,38 м,59.5 км,5.5 км,,Завтрак,38.0,guesthouse_baikal_cedar.html,8
https://101hotels.com/main/cities/huzhir/gostevoy_dom_baykal_2.html,Гостевой дом Байкал,,4600.0,"Хужир, ул. Ворошилова, д. 24",53.197312,107.35223,[],ВЕЛИКОЛЕПНО,10.0,2.0,Хужир,800 м,27.5 км,155.1 км,,,,27500.0,gostevoy_dom_baykal_2.html,2
https://101hotels.com/main/cities/leestvyanka/guest_house_taiga.html,Гостевой дом Тайга,,3600.0,"Листвянка, Улица Куликова, 112",51.86659,104.86787,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,31.0,Листвянка,1.1 км,1.2 км,57.2 км,4.0 км,,,1200.0,guest_house_taiga.html,5
https://101hotels.com/main/cities/huzhir/teremok_3.html,Гостевой дом Теремок,,2700.0,"Хужир, Pervomayskaya 10",53.19625,107.338,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,16.0,Хужир,400 м,27.6 км,155.1 км,231.0 км,,,27600.0,teremok_3.html,3
https://101hotels.com/main/cities/leestvyanka/dom_na_ul_gorkogo.html,На ул. Горького,,1600.0,"Листвянка, ул. Горького, д. 29А",51.857137996888,104.8579,[],ОТЛИЧНО,9.3,5.0,Листвянка,1.1 км,29 м,57.7 км,3.6 км,,,29.0,dom_na_ul_gorkogo.html,5
https://101hotels.com/main/cities/leestvyanka/guest_house_elisey.html,Гостевой дом Елисей,,3200.0,"Листвянка, Ангарские хутора, сад-во Труженик, д. 1в",51.930046796039,104.80122,['АВТОСТОЯНКА'],ХОРОШО,8.3,3.0,Листвянка,9.5 км,6.0 км,48.8 км,6.7 км,,,6000.0,guest_house_elisey.html,1
